T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
9.7403	0.0100	0.0000	-2.1333	-0.1049	-1.0167	-0.0014	-0.0081	0.0082	-0.0138
9.7503	0.0100	0.0000	-2.1333	-0.1050	-1.0167	0.0058	-0.0093	0.0110	-0.0138
9.7603	0.0100	0.0000	-2.1332	-0.1051	-1.0167	0.0035	-0.0069	0.0078	-0.0138
9.7703	0.0100	0.0000	-2.1332	-0.1051	-1.0174	0.0051	-0.0052	0.0073	-0.0106
9.7803	0.0100	0.0000	-2.1331	-0.1052	-1.0170	0.0043	-0.0075	0.0086	-0.0128
9.7903	0.0100	0.0000	-2.1331	-0.1053	-1.0172	0.0044	-0.0111	0.0119	-0.0128
9.8004	0.0100	0.0000	-2.1330	-0.1054	-1.0174	0.0057	-0.0102	0.0117	-0.0106
9.8105	0.0100	0.0000	-2.1330	-0.1055	-1.0175	0.0078	-0.0069	0.0104	-0.0106
9.8203	0.0150	0.0000	-2.1329	-0.1055	-1.0174	0.0050	-0.0057	0.0076	0.0000
9.8303	0.0150	0.0000	-2.1329	-0.1056	-1.0176	0.0004	-0.0029	0.0029	0.0000
9.8404	0.0150	0.0000	-2.1328	-0.1057	-1.0181	0.0067	-0.0094	0.0115	0.0000
9.8503	0.0200	0.0000	-2.1328	-0.1058	-1.0178	0.0018	-0.0116	0.0117	0.0000
9.8603	0.0200	0.0000	-2.1328	-0.1059	-1.0180	0.0068	-0.0118	0.0136	0.0000
9.8703	0.0200	0.0000	-2.1327	-0.1060	-1.0182	0.0036	-0.0087	0.0094	0.0053
9.8803	0.0250	0.0000	-2.1327	-0.1060	-1.0186	0.0065	-0.0045	0.0079	0.0053
9.8903	0.0250	0.0000	-2.1326	-0.1061	-1.0183	0.0030	-0.0037	0.0048	0.0074
9.9004	0.0250	0.0000	-2.1326	-0.1061	-1.0186	0.0026	-0.0055	0.0061	0.0074
9.9103	0.0300	0.0000	-2.1326	-0.1062	-1.0189	0.0055	-0.0126	0.0137	0.0096
9.9203	0.0300	0.0000	-2.1325	-0.1064	-1.0196	0.0063	-0.0132	0.0146	0.0053
9.9302	0.0300	0.0000	-2.1324	-0.1065	-1.0200	0.0071	-0.0104	0.0126	0.0000
9.9403	0.0350	0.0000	-2.1323	-0.1066	-1.0205	0.0111	-0.0104	0.0152	0.0000
9.9503	0.0350	0.0000	-2.1322	-0.1067	-1.0209	0.0084	-0.0085	0.0120	0.0000
9.9603	0.0350	0.0000	-2.1321	-0.1068	-1.0213	0.0077	-0.0091	0.0119	0.0000
9.9704	0.0350	0.0000	-2.1321	-0.1069	-1.0220	0.0085	-0.0127	0.0153	0.0000
9.9804	0.0400	0.0000	-2.1320	-0.1070	-1.0224	0.0065	-0.0110	0.0128	0.0000
9.9903	0.0400	0.0000	-2.1319	-0.1071	-1.0225	0.0089	-0.0122	0.0151	0.0000
10.0005	0.0400	0.0000	-2.1318	-0.1072	-1.0222	0.0087	-0.0128	0.0155	0.0000
10.0104	0.0450	0.0000	-2.1317	-0.1074	-1.0221	0.0115	-0.0146	0.0186	-0.0106
10.0203	0.0450	0.0000	-2.1315	-0.1076	-1.0221	0.0166	-0.0258	0.0306	-0.0106
10.0303	0.0450	0.0000	-2.1314	-0.1078	-1.0212	0.0162	-0.0203	0.0260	-0.0106
10.0408	0.0500	0.0000	-2.1312	-0.1081	-1.0212	0.0170	-0.0219	0.0278	-0.0128
10.0508	0.0500	0.0000	-2.1310	-0.1083	-1.0214	0.0188	-0.0189	0.0267	-0.0160
10.0604	0.0500	0.0000	-2.1309	-0.1084	-1.0204	0.0105	-0.0168	0.0198	-0.0181
10.0706	0.0550	0.0000	-2.1308	-0.1087	-1.0197	0.0162	-0.0237	0.0287	-0.0117
10.0803	0.0550	0.0000	-2.1306	-0.1090	-1.0188	0.0167	-0.0330	0.0369	0.0000
10.0903	0.0550	0.0000	-2.1305	-0.1093	-1.0182	0.0134	-0.0280	0.0310	0.0000
10.1003	0.0550	0.0000	-2.1303	-0.1096	-1.0176	0.0170	-0.0283	0.0330	0.0064
10.1103	0.0600	0.0000	-2.1301	-0.1099	-1.0177	0.0197	-0.0321	0.0377	0.0064
10.1203	0.0600	0.0000	-2.1298	-0.1102	-1.0179	0.0280	-0.0298	0.0409	0.0064
10.1303	0.0600	0.0000	-2.1296	-0.1105	-1.0180	0.0241	-0.0286	0.0374	0.0074
10.1403	0.0650	0.0000	-2.1293	-0.1108	-1.0191	0.0249	-0.0310	0.0398	0.0000
10.1506	0.0650	0.0000	-2.1291	-0.1111	-1.0195	0.0223	-0.0342	0.0408	-0.0117
10.1603	0.0650	0.0000	-2.1289	-0.1114	-1.0204	0.0190	-0.0305	0.0360	-0.0117
10.1703	0.0700	0.0000	-2.1286	-0.1118	-1.0208	0.0262	-0.0409	0.0486	-0.0117
10.1803	0.0700	0.0000	-2.1283	-0.1123	-1.0212	0.0328	-0.0470	0.0573	-0.0255
10.1902	0.0700	0.0000	-2.1280	-0.1128	-1.0212	0.0317	-0.0476	0.0572	-0.0255
10.2003	0.0750	0.0000	-2.1277	-0.1133	-1.0224	0.0326	-0.0487	0.0586	-0.0255
10.2102	0.0750	0.0000	-2.1273	-0.1137	-1.0223	0.0322	-0.0489	0.0585	-0.0160
10.2203	0.0750	0.0000	-2.1271	-0.1142	-1.0213	0.0244	-0.0502	0.0558	0.0000
10.2303	0.0750	0.0000	-2.1269	-0.1147	-1.0218	0.0202	-0.0408	0.0455	0.0138
10.2404	0.0800	0.0000	-2.1269	-0.1147	-1.0218	0.0202	-0.0408	0.0455	0.0181
10.2505	0.0800	0.0000	-2.1266	-0.1155	-1.0206	0.0150	-0.0445	0.0470	0.0181
10.2603	0.0800	0.0000	-2.1264	-0.1160	-1.0197	0.0184	-0.0474	0.0508	0.0181
10.2705	0.0850	0.0000	-2.1262	-0.1165	-1.0190	0.0208	-0.0534	0.0573	0.0213
10.2803	0.0850	0.0000	-2.1259	-0.1170	-1.0176	0.0258	-0.0459	0.0526	0.0213
10.2903	0.0850	0.0000	-2.1257	-0.1174	-1.0166	0.0246	-0.0374	0.0448	0.0213
10.3003	0.0900	0.0000	-2.1254	-0.1177	-1.0159	0.0294	-0.0375	0.0477	0.0341
10.3103	0.0900	0.0000	-2.1251	-0.1181	-1.0139	0.0269	-0.0344	0.0436	0.0436
10.3203	0.0900	0.0000	-2.1248	-0.1186	-1.0133	0.0300	-0.0470	0.0557	0.0511
10.3304	0.0900	0.0000	-2.1248	-0.1186	-1.0133	0.0300	-0.0470	0.0557	0.0362
10.3405	0.0950	0.0000	-2.1242	-0.1195	-1.0118	0.0322	-0.0418	0.0528	0.0245
10.3503	0.0950	0.0000	-2.1237	-0.1200	-1.0129	0.0432	-0.0558	0.0706	0.0245
10.3607	0.0950	0.0000	-2.1233	-0.1206	-1.0135	0.0405	-0.0568	0.0698	0.0277
10.3704	0.1000	0.0000	-2.1228	-0.1212	-1.0149	0.0497	-0.0638	0.0809	0.0277
10.3802	0.1000	0.0000	-2.1223	-0.1219	-1.0155	0.0506	-0.0676	0.0845	0.0277
10.3903	0.1000	0.0000	-2.1223	-0.1219	-1.0155	0.0506	-0.0676	0.0845	0.0202
10.4007	0.1050	0.0000	-2.1214	-0.1232	-1.0182	0.0428	-0.0623	0.0756	0.0064
10.4107	0.1050	0.0000	-2.1209	-0.1239	-1.0176	0.0497	-0.0709	0.0866	-0.0085
10.4202	0.1050	0.0000	-2.1205	-0.1245	-1.0164	0.0380	-0.0628	0.0734	-0.0085
10.4303	0.1100	0.0000	-2.1201	-0.1253	-1.0155	0.0412	-0.0743	0.0850	-0.0085
10.4403	0.1100	0.0000	-2.1196	-0.1262	-1.0157	0.0491	-0.0942	0.1062	-0.0202
10.4503	0.1100	0.0000	-2.1192	-0.1272	-1.0169	0.0470	-0.0963	0.1072	-0.0330
10.4603	0.1100	0.0000	-2.1188	-0.1278	-1.0180	0.0352	-0.0666	0.0753	-0.0330
10.4703	0.1150	0.0000	-2.1184	-0.1284	-1.0175	0.0436	-0.0609	0.0749	-0.0330
10.4803	0.1150	0.0000	-2.1180	-0.1290	-1.0169	0.0384	-0.0529	0.0654	-0.0383
10.4902	0.1200	0.0000	-2.1176	-0.1295	-1.0177	0.0397	-0.0545	0.0674	-0.0383
10.5003	0.1200	0.0000	-2.1171	-0.1302	-1.0163	0.0449	-0.0649	0.0789	-0.0064
10.5103	0.1200	0.0000	-2.1166	-0.1308	-1.0163	0.0565	-0.0689	0.0891	0.0138
10.5204	0.1200	0.0000	-2.1160	-0.1316	-1.0172	0.0585	-0.0712	0.0921	0.0138
10.5303	0.1250	0.0000	-2.1160	-0.1316	-1.0172	0.0585	-0.0712	0.0921	0.0138
10.5404	0.1250	0.0000	-2.1147	-0.1333	-1.0160	0.0641	-0.0880	0.1089	0.0255
10.5503	0.1250	0.0000	-2.1142	-0.1342	-1.0149	0.0548	-0.0921	0.1072	0.0255
10.5603	0.1300	0.0000	-2.1136	-0.1353	-1.0162	0.0625	-0.1054	0.1225	0.0234
10.5703	0.1300	0.0000	-2.1130	-0.1364	-1.0177	0.0579	-0.1103	0.1246	0.0255
10.5802	0.1300	0.0000	-2.1126	-0.1372	-1.0175	0.0413	-0.0859	0.0954	0.0436
10.5905	0.1300	0.0000	-2.1126	-0.1372	-1.0175	0.0413	-0.0859	0.0954	0.0341
10.6014	0.1350	0.0000	-2.1118	-0.1386	-1.0162	0.0414	-0.0587	0.0719	0.0341
10.6103	0.1350	0.0000	-2.1113	-0.1392	-1.0157	0.0547	-0.0659	0.0856	0.0341
10.6210	0.1400	0.0000	-2.1106	-0.1399	-1.0162	0.0696	-0.0693	0.0982	0.0074
10.6303	0.1400	0.0000	-2.1098	-0.1408	-1.0175	0.0755	-0.0884	0.1162	0.0074
10.6403	0.1400	0.0000	-2.1091	-0.1417	-1.0183	0.0673	-0.0910	0.1132	0.0074
10.6505	0.1450	0.0000	-2.1085	-0.1427	-1.0174	0.0617	-0.0927	0.1113	0.0298
10.6603	0.1450	0.0000	-2.1080	-0.1435	-1.0171	0.0516	-0.0870	0.1011	0.0287
10.6704	0.1450	0.0000	-2.1074	-0.1445	-1.0176	0.0622	-0.1024	0.1198	-0.0223
10.6804	0.1450	0.0000	-2.1066	-0.1457	-1.0168	0.0795	-0.1114	0.1368	-0.0341
10.6904	0.1500	0.0000	-2.1059	-0.1468	-1.0148	0.0708	-0.1101	0.1309	-0.0341
10.7003	0.1500	0.0000	-2.1054	-0.1479	-1.0169	0.0483	-0.1109	0.1210	-0.0245
10.7103	0.1500	0.0000	-2.1050	-0.1489	-1.0176	0.0376	-0.1072	0.1136	-0.0245
10.7203	0.1500	0.0000	-2.1046	-0.1499	-1.0157	0.0464	-0.0962	0.1068	-0.0245
10.7303	0.1500	0.0000	-2.1040	-0.1508	-1.0142	0.0555	-0.0919	0.1074	0.0053
10.7403	0.1500	0.0000	-2.1033	-0.1517	-1.0136	0.0698	-0.0911	0.1147	0.0255
10.7503	0.1500	0.0000	-2.1026	-0.1526	-1.0139	0.0758	-0.0903	0.1179	0.0617
10.7603	0.1500	0.0000	-2.1017	-0.1536	-1.0128	0.0894	-0.0986	0.1331	0.0936
10.7703	0.1500	0.0000	-2.1007	-0.1547	-1.0129	0.0910	-0.1070	0.1405	0.0936
10.7803	0.1500	0.0000	-2.1000	-0.1559	-1.0186	0.0716	-0.1209	0.1405	0.0766
10.7903	0.1550	0.0000	-2.0993	-0.1573	-1.0201	0.0738	-0.1356	0.1543	0.0330
10.8003	0.1550	0.0000	-2.0988	-0.1585	-1.0197	0.0496	-0.1192	0.1291	0.0330
10.8103	0.1550	0.0000	-2.0982	-0.1596	-1.0196	0.0573	-0.1169	0.1302	0.0330
10.8203	0.1550	0.0000	-2.0974	-0.1607	-1.0175	0.0812	-0.1127	0.1389	-0.0287
10.8302	0.1550	0.0000	-2.0967	-0.1616	-1.0144	0.0760	-0.0871	0.1156	-0.0362
10.8407	0.1550	0.0000	-2.0959	-0.1628	-1.0117	0.0742	-0.1216	0.1425	-0.0458
10.8503	0.1550	0.0000	-2.0952	-0.1637	-1.0151	0.0703	-0.0908	0.1149	-0.0319
10.8603	0.1550	0.0000	-2.0945	-0.1650	-1.0181	0.0681	-0.1299	0.1466	-0.0319
10.8703	0.1550	0.0000	-2.0936	-0.1664	-1.0173	0.0909	-0.1395	0.1665	-0.0319
10.8803	0.1550	0.0000	-2.0927	-0.1678	-1.0144	0.0896	-0.1334	0.1607	0.0181
10.8903	0.1600	0.0000	-2.0920	-0.1692	-1.0147	0.0760	-0.1385	0.1580	0.0181
10.9007	0.1600	0.0000	-2.0912	-0.1704	-1.0174	0.0753	-0.1284	0.1489	0.0245
10.9102	0.1600	0.0000	-2.0905	-0.1714	-1.0171	0.0658	-0.0995	0.1193	0.0245
10.9202	0.1600	0.0000	-2.0899	-0.1724	-1.0172	0.0658	-0.0915	0.1127	0.0202
10.9303	0.1600	0.0000	-2.0891	-0.1736	-1.0161	0.0836	-0.1278	0.1528	0.0245
10.9403	0.1600	0.0000	-2.0882	-0.1750	-1.0152	0.0890	-0.1368	0.1632	0.0245
10.9504	0.1600	0.0000	-2.0872	-0.1765	-1.0151	0.0997	-0.1456	0.1764	0.0245
10.9603	0.1600	0.0000	-2.0862	-0.1780	-1.0177	0.0959	-0.1546	0.1819	-0.0458
10.9703	0.1600	0.0000	-2.0854	-0.1795	-1.0197	0.0792	-0.1465	0.1665	-0.0458
10.9803	0.1600	0.0000	-2.0848	-0.1808	-1.0203	0.0644	-0.1292	0.1444	-0.0372
10.9903	0.1650	0.0000	-2.0841	-0.1818	-1.0192	0.0691	-0.1019	0.1231	-0.0149
11.0006	0.1650	0.0000	-2.0833	-0.1829	-1.0159	0.0829	-0.1089	0.1368	-0.0192
11.0104	0.1650	0.0000	-2.0822	-0.1843	-1.0172	0.1020	-0.1422	0.1750	-0.0277
11.0203	0.1650	0.0000	-2.0815	-0.1855	-1.0188	0.0753	-0.1259	0.1467	-0.0521
11.0304	0.1650	0.0000	-2.0806	-0.1869	-1.0198	0.0880	-0.1320	0.1587	-0.0521
11.0404	0.1650	0.0000	-2.0796	-0.1883	-1.0208	0.1007	-0.1388	0.1714	-0.0607
11.0503	0.1650	0.0000	-2.0787	-0.1898	-1.0213	0.0854	-0.1592	0.1807	-0.0607
11.0602	0.1650	0.0000	-2.0779	-0.1912	-1.0219	0.0848	-0.1346	0.1591	-0.0607
11.0703	0.1650	0.0000	-2.0770	-0.1924	-1.0235	0.0899	-0.1186	0.1488	-0.0458
11.0803	0.1650	0.0000	-2.0762	-0.1937	-1.0245	0.0785	-0.1303	0.1521	-0.0756
11.0903	0.1700	0.0000	-2.0755	-0.1948	-1.0217	0.0701	-0.1134	0.1333	-0.0979
11.1004	0.1700	0.0000	-2.0746	-0.1961	-1.0203	0.0868	-0.1309	0.1571	-0.0979
11.1104	0.1700	0.0000	-2.0736	-0.1977	-1.0232	0.1042	-0.1532	0.1853	-0.0979
11.1203	0.1700	0.0000	-2.0725	-0.1993	-1.0250	0.1100	-0.1681	0.2009	0.0053
11.1303	0.1700	0.0000	-2.0719	-0.2006	-1.0256	0.0612	-0.1290	0.1428	0.0053
11.1403	0.1700	0.0000	-2.0713	-0.2018	-1.0257	0.0625	-0.1210	0.1362	0.0053
11.1503	0.1700	0.0000	-2.0713	-0.2018	-1.0257	0.0625	-0.1210	0.1362	-0.0351
11.1606	0.1700	0.0000	-2.0695	-0.2042	-1.0249	0.0869	-0.1186	0.1470	-0.0788
11.1705	0.1700	0.0000	-2.0685	-0.2055	-1.0275	0.0945	-0.1240	0.1559	-0.0266
11.1803	0.1700	0.0000	-2.0676	-0.2069	-1.0274	0.0968	-0.1425	0.1723	-0.0266
11.1904	0.1750	0.0000	-2.0667	-0.2084	-1.0261	0.0829	-0.1460	0.1679	-0.0266
11.2004	0.1750	0.0000	-2.0659	-0.2099	-1.0288	0.0800	-0.1552	0.1746	-0.0266
11.2103	0.1750	0.0000	-2.0652	-0.2113	-1.0313	0.0728	-0.1349	0.1533	0.0341
11.2203	0.1750	0.0000	-2.0642	-0.2126	-1.0326	0.1039	-0.1333	0.1690	0.0341
11.2303	0.1750	0.0000	-2.0634	-0.2137	-1.0326	0.0759	-0.1119	0.1352	-0.0351
11.2402	0.1750	0.0000	-2.0627	-0.2148	-1.0298	0.0695	-0.1038	0.1249	-0.1139
11.2503	0.1750	0.0000	-2.0627	-0.2148	-1.0298	0.0695	-0.1038	0.1249	-0.1362
11.2604	0.1750	0.0000	-2.0621	-0.2159	-1.0271	0.0838	-0.1471	0.1693	0.0223
11.2703	0.1750	0.0000	-2.0605	-0.2187	-1.0306	0.0859	-0.1386	0.1630	0.0617
11.2803	0.1750	0.0000	-2.0595	-0.2201	-1.0283	0.0923	-0.1396	0.1674	0.0617
11.2903	0.1800	0.0000	-2.0595	-0.2201	-1.0283	0.0923	-0.1396	0.1674	0.0415
11.3004	0.1800	0.0000	-2.0580	-0.2228	-1.0319	0.0812	-0.1347	0.1573	0.0415
11.3103	0.1800	0.0000	-2.0580	-0.2228	-1.0319	0.0812	-0.1347	0.1573	0.0223
11.3205	0.1800	0.0000	-2.0563	-0.2251	-1.0312	0.0874	-0.1250	0.1525	-0.0160
11.3303	0.1800	0.0000	-2.0555	-0.2265	-1.0340	0.0810	-0.1390	0.1608	-0.0543
11.3402	0.1800	0.0000	-2.0544	-0.2279	-1.0305	0.1108	-0.1431	0.1810	-0.0064
11.3503	0.1800	0.0000	-2.0535	-0.2292	-1.0281	0.0884	-0.1278	0.1554	-0.0064
11.3604	0.1800	0.0000	-2.0535	-0.2292	-1.0281	0.0884	-0.1278	0.1554	-0.0064
11.3703	0.0000	0.0000	-2.0528	-0.2308	-1.0290	0.0715	-0.1578	0.1732	-0.0106
11.3803	0.0000	0.0000	-2.0515	-0.2338	-1.0300	0.0722	-0.1458	0.1627	-0.0106
11.3903	0.0000	0.0000	-2.0505	-0.2348	-1.0301	0.0995	-0.1049	0.1446	-0.0106
11.4003	0.0000	0.0000	-2.0505	-0.2348	-1.0301	0.0995	-0.1049	0.1446	-0.0223
11.4103	0.0000	0.0000	-2.0505	-0.2348	-1.0301	0.0995	-0.1049	0.1446	-0.0138
11.4220	0.0000	0.0000	-2.0478	-0.2387	-1.0314	0.0812	-0.1598	0.1793	0.0681
11.4304	0.0000	0.0000	-2.0470	-0.2402	-1.0292	0.0759	-0.1532	0.1710	0.1117
11.4405	0.0000	0.0000	-2.0461	-0.2419	-1.0260	0.0942	-0.1620	0.1874	0.1117
11.4503	0.0000	0.0000	-2.0454	-0.2432	-1.0255	0.0678	-0.1310	0.1475	0.1117
11.4605	0.0000	0.0000	-2.0447	-0.2441	-1.0252	0.0679	-0.0901	0.1128	-0.0074
11.4703	0.0000	0.0000	-2.0440	-0.2451	-1.0268	0.0717	-0.1004	0.1233	-0.0074
11.4803	0.0000	0.0000	-2.0434	-0.2459	-1.0290	0.0571	-0.0814	0.0994	-0.0074
11.4903	0.0000	0.0000	-2.0431	-0.2466	-1.0306	0.0360	-0.0716	0.0802	-0.0043
11.5006	0.0000	0.0000	-2.0428	-0.2472	-1.0308	0.0227	-0.0620	0.0660	0.0096
11.5103	0.0000	0.0000	-2.0426	-0.2478	-1.0301	0.0263	-0.0539	0.0600	0.0181
11.5203	0.0000	0.0000	-2.0423	-0.2482	-1.0290	0.0327	-0.0396	0.0513	0.0383
11.5303	0.0000	0.0000	-2.0420	-0.2485	-1.0277	0.0285	-0.0350	0.0452	0.0383
11.5409	0.0000	0.0000	-2.0417	-0.2489	-1.0271	0.0263	-0.0381	0.0463	0.0202
11.5505	0.0000	0.0000	-2.0415	-0.2493	-1.0260	0.0205	-0.0384	0.0436	-0.0128
11.5603	0.0000	0.0000	-2.0413	-0.2496	-1.0252	0.0238	-0.0319	0.0397	-0.0213
11.5703	0.0000	0.0000	-2.0411	-0.2498	-1.0248	0.0171	-0.0231	0.0288	-0.0064
11.5802	0.0000	0.0000	-2.0410	-0.2500	-1.0245	0.0127	-0.0158	0.0202	-0.0064
11.5903	0.0000	0.0000	-2.0409	-0.2501	-1.0246	0.0078	-0.0133	0.0154	0.0085
11.6003	0.0000	0.0000	-2.0409	-0.2501	-1.0246	0.0078	-0.0133	0.0154	0.0181
11.6103	0.0000	0.0000	-2.0409	-0.2503	-1.0247	0.0045	-0.0093	0.0104	0.0117
11.6203	0.0000	0.0000	-2.0408	-0.2504	-1.0254	0.0079	-0.0101	0.0128	-0.0064
11.6304	0.0000	0.0000	-2.0407	-0.2505	-1.0255	0.0092	-0.0098	0.0134	-0.0064
11.6403	0.0000	0.0000	-2.0406	-0.2506	-1.0259	0.0143	-0.0109	0.0180	-0.0064
11.6509	0.0000	0.0000	-2.0405	-0.2507	-1.0261	0.0098	-0.0081	0.0127	0.0000
11.6603	0.0000	0.0000	-2.0404	-0.2507	-1.0262	0.0014	-0.0031	0.0034	0.0000
11.6703	0.0000	0.0000	-2.0405	-0.2507	-1.0262	-0.0058	0.0028	0.0065	0.0000
11.6803	0.0000	0.0000	-2.0405	-0.2507	-1.0263	-0.0040	-0.0032	0.0051	0.0000
11.6904	0.0000	0.0000	-2.0405	-0.2508	-1.0259	0.0054	-0.0077	0.0094	-0.0064
11.7003	0.0000	0.0000	-2.0404	-0.2508	-1.0260	0.0047	-0.0068	0.0083	0.0000
11.7104	0.0000	0.0000	-2.0404	-0.2509	-1.0265	0.0050	-0.0019	0.0054	0.0000
11.7203	0.0000	0.0000	-2.0404	-0.2509	-1.0268	0.0030	-0.0032	0.0044	0.0000
11.7303	0.0000	0.0000	-2.0404	-0.2509	-1.0266	0.0003	0.0025	0.0025	0.0000
11.7404	0.0000	0.0000	-2.0404	-0.2509	-1.0267	-0.0001	-0.0025	0.0025	-0.0043
11.7502	0.0000	0.0000	-2.0403	-0.2509	-1.0269	0.0021	-0.0034	0.0040	-0.0043
11.7603	0.0000	0.0000	-2.0403	-0.2510	-1.0268	0.0033	-0.0037	0.0049	0.0000
11.7703	0.0000	0.0000	-2.0403	-0.2510	-1.0270	0.0020	-0.0036	0.0042	0.0000
11.7803	0.0000	0.0000	-2.0403	-0.2510	-1.0269	-0.0005	-0.0001	0.0005	0.0000
11.7903	0.0000	0.0000	-2.0403	-0.2510	-1.0271	0.0001	-0.0022	0.0022	0.0000
11.8003	0.0000	0.0000	-2.0403	-0.2510	-1.0271	0.0026	-0.0008	0.0027	0.0000
11.8103	0.0000	0.0000	-2.0403	-0.2511	-1.0275	0.0012	-0.0056	0.0057	0.0000
11.8203	0.0000	0.0000	-2.0402	-0.2511	-1.0274	0.0044	-0.0040	0.0059	0.0000
11.8303	0.0000	0.0000	-2.0402	-0.2511	-1.0274	0.0032	-0.0007	0.0033	0.0000
11.8403	0.0000	0.0000	-2.0402	-0.2511	-1.0271	-0.0002	0.0013	0.0013	0.0000
11.8502	0.0000	0.0000	-2.0402	-0.2511	-1.0272	-0.0022	0.0015	0.0027	0.0000
11.8602	0.0000	0.0000	-2.0402	-0.2512	-1.0272	-0.0012	-0.0042	0.0044	0.0000
11.8703	0.0000	0.0000	-2.0401	-0.2513	-1.0268	0.0066	-0.0107	0.0126	0.0000
11.8802	0.0000	0.0000	-2.0401	-0.2513	-1.0276	0.0011	-0.0025	0.0027	0.0000
11.8903	0.0000	0.0000	-2.0401	-0.2513	-1.0274	0.0038	-0.0002	0.0038	0.0000
11.9003	0.0000	0.0000	-2.0401	-0.2512	-1.0274	0.0032	0.0048	0.0058	0.0000
11.9103	0.0000	0.0000	-2.0401	-0.2512	-1.0273	-0.0001	0.0007	0.0007	0.0000
11.9203	0.0000	0.0000	-2.0401	-0.2513	-1.0275	-0.0000	-0.0020	0.0020	0.0000
11.9303	0.0000	0.0000	-2.0401	-0.2513	-1.0275	-0.0028	-0.0059	0.0066	0.0000
11.9403	0.0000	0.0000	-2.0401	-0.2514	-1.0278	0.0018	-0.0085	0.0087	0.0000
11.9503	0.0000	0.0000	-2.0401	-0.2514	-1.0278	0.0018	-0.0085	0.0087	0.0000
11.9603	0.0000	0.0000	-2.0401	-0.2513	-1.0273	0.0005	0.0059	0.0060	0.0000
11.9703	0.0000	0.0000	-2.0401	-0.2513	-1.0270	0.0013	0.0041	0.0043	0.0000
11.9803	0.0000	0.0000	-2.0400	-0.2513	-1.0273	0.0030	-0.0024	0.0039	0.0000
11.9903	0.0000	0.0000	-2.0400	-0.2513	-1.0273	0.0030	-0.0024	0.0039	0.0064
12.0002	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0032	-0.0036	0.0048	0.0064
12.0103	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0015	-0.0001	0.0015	0.0064
12.0204	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0015	-0.0001	0.0015	0.0053
12.0303	0.0000	0.0000	-2.0401	-0.2514	-1.0274	-0.0022	-0.0007	0.0023	0.0000
12.0403	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0016	-0.0008	0.0017	0.0053
12.0503	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0011	0.0012	0.0017	0.0053
12.0602	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0053	0.0016	0.0056	0.0053
12.0703	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0053	0.0016	0.0056	0.0053
12.0803	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0053	0.0016	0.0056	0.0053
12.0910	0.0000	0.0000	-2.0400	-0.2514	-1.0271	0.0011	-0.0004	0.0012	0.0043
12.1004	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0059	-0.0007	0.0059	0.0000
12.1103	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0059	-0.0007	0.0059	0.0000
12.1206	0.0000	0.0000	-2.0401	-0.2514	-1.0272	0.0002	-0.0008	0.0008	0.0000
12.1303	0.0000	0.0000	-2.0401	-0.2514	-1.0272	0.0002	-0.0008	0.0008	0.0000
12.1405	0.0000	0.0000	-2.0400	-0.2514	-1.0272	0.0005	0.0009	0.0011	0.0000
12.1503	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0014	0.0014	0.0020	0.0000
12.1603	0.0000	0.0000	-2.0400	-0.2514	-1.0273	0.0022	-0.0016	0.0027	0.0000
12.1703	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0002	0.0002	0.0003	0.0000
12.1803	0.0000	0.0000	-2.0400	-0.2514	-1.0270	-0.0005	-0.0014	0.0015	0.0000
12.1903	0.0000	0.0000	-2.0400	-0.2514	-1.0271	-0.0036	0.0005	0.0036	0.0000
12.2003	0.0000	0.0000	-2.0401	-0.2514	-1.0271	-0.0028	-0.0001	0.0028	0.0000
12.2104	0.0000	0.0000	-2.0401	-0.2514	-1.0272	0.0011	0.0011	0.0015	0.0000
12.2203	0.0000	0.0000	-2.0401	-0.2514	-1.0271	0.0007	0.0010	0.0012	0.0000
12.2304	0.0000	0.0000	-2.0400	-0.2514	-1.0269	0.0040	0.0007	0.0040	0.0000
12.2403	0.0000	0.0000	-2.0400	-0.2514	-1.0269	0.0040	0.0007	0.0040	0.0000
12.2502	0.0000	0.0000	-2.0400	-0.2514	-1.0272	-0.0017	-0.0020	0.0026	0.0000
12.2603	0.0000	0.0000	-2.0400	-0.2514	-1.0274	-0.0012	0.0014	0.0018	0.0000
12.2703	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0005	0.0019	0.0020	0.0000
12.2803	0.0000	0.0000	-2.0400	-0.2514	-1.0273	-0.0005	0.0019	0.0020	0.0000
12.2903	0.0000	0.0000	-2.0401	-0.2514	-1.0273	-0.0006	-0.0025	0.0026	0.0000
