T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
4.3006	0.2200	0.0000	-1.9205	1.7926	1.5152	0.0163	0.1914	0.1921	-0.1458
4.3112	0.2200	0.0000	-1.9202	1.7946	1.5148	0.0292	0.1933	0.1955	-0.1032
4.3215	0.2200	0.0000	-1.9201	1.7969	1.5170	0.0133	0.2273	0.2277	-0.1032
4.3306	0.2200	0.0000	-1.9205	1.7989	1.5189	-0.0395	0.2041	0.2078	-0.1532
4.3408	0.2200	0.0000	-1.9206	1.8008	1.5161	-0.0162	0.1917	0.1924	-0.1203
4.3507	0.2200	0.0000	-1.9202	1.8025	1.5152	0.0400	0.1699	0.1745	-0.0458
4.3607	0.2200	0.0000	-1.9198	1.8045	1.5141	0.0445	0.1942	0.1992	-0.0458
4.3709	0.2200	0.0000	-1.9195	1.8064	1.5157	0.0279	0.1935	0.1955	-0.0458
4.3807	0.2200	0.0000	-1.9194	1.8085	1.5161	0.0074	0.2151	0.2152	0.0213
4.3907	0.2200	0.0000	-1.9195	1.8108	1.5165	-0.0097	0.2301	0.2304	0.0213
4.4007	0.2200	0.0000	-1.9198	1.8129	1.5163	-0.0264	0.2027	0.2044	0.0394
4.4107	0.2200	0.0000	-1.9196	1.8148	1.5161	0.0232	0.1942	0.1956	0.0394
4.4218	0.0000	0.0000	-1.9193	1.8166	1.5138	0.0254	0.1803	0.1820	0.0447
4.4307	0.2200	0.0000	-1.9190	1.8187	1.5138	0.0320	0.2073	0.2097	0.0724
4.4407	0.2200	0.0000	-1.9187	1.8208	1.5151	0.0267	0.2089	0.2106	0.1000
4.4508	0.2200	0.0000	-1.9188	1.8229	1.5176	-0.0081	0.2145	0.2146	0.1000
4.4607	0.2200	0.0000	-1.9191	1.8249	1.5181	-0.0350	0.2019	0.2049	0.1000
4.4707	0.2200	0.0000	-1.9191	1.8249	1.5181	-0.0350	0.2019	0.2049	0.0223
4.4807	0.2200	0.0000	-1.9187	1.8287	1.5176	0.0230	0.1936	0.1949	0.0223
4.4907	0.2200	0.0000	-1.9183	1.8304	1.5202	0.0376	0.1754	0.1794	0.0106
4.5007	0.2200	0.0000	-1.9180	1.8327	1.5225	0.0311	0.2276	0.2298	0.0096
4.5107	0.2200	0.0000	-1.9180	1.8346	1.5248	-0.0004	0.1936	0.1936	0.0202
4.5207	0.2200	0.0000	-1.9181	1.8365	1.5221	-0.0139	0.1868	0.1873	-0.0053
4.5315	0.2200	0.0000	-1.9181	1.8388	1.5285	0.0017	0.2298	0.2298	0.0372
4.5408	0.2200	0.0000	-1.9182	1.8406	1.5257	-0.0059	0.1744	0.1745	0.0372
4.5507	0.2200	0.0000	-1.9180	1.8425	1.5243	0.0140	0.1927	0.1932	0.0372
4.5607	0.2200	0.0000	-1.9176	1.8446	1.5244	0.0429	0.2104	0.2148	0.1107
4.5707	0.2200	0.0000	-1.9174	1.8467	1.5266	0.0191	0.2142	0.2151	0.1107
4.5811	0.2200	0.0000	-1.9174	1.8467	1.5266	0.0191	0.2142	0.2151	0.1107
4.5908	0.2200	0.0000	-1.9180	1.8506	1.5291	-0.0239	0.1840	0.1856	0.0511
4.6008	0.2200	0.0000	-1.9177	1.8521	1.5297	0.0343	0.1592	0.1629	0.0085
4.6109	0.2200	0.0000	-1.9173	1.8537	1.5281	0.0435	0.1523	0.1584	0.0628
4.6225	0.2200	0.0000	-1.9170	1.8551	1.5279	0.0251	0.1462	0.1484	0.1160
4.6311	0.2200	0.0000	-1.9170	1.8565	1.5296	-0.0006	0.1346	0.1346	0.1160
4.6410	0.2200	0.0000	-1.9170	1.8581	1.5325	0.0060	0.1630	0.1631	0.1160
4.6508	0.2200	0.0000	-1.9170	1.8597	1.5323	-0.0088	0.1556	0.1558	0.1245
4.6610	0.2200	0.0000	-1.9171	1.8612	1.5333	-0.0088	0.1502	0.1505	0.1245
4.6706	0.2200	0.0000	-1.9171	1.8626	1.5349	0.0067	0.1455	0.1457	0.1171
4.6808	0.2200	0.0000	-1.9169	1.8640	1.5317	0.0193	0.1338	0.1352	0.1054
4.6909	0.2200	0.0000	-1.9167	1.8655	1.5307	0.0133	0.1580	0.1586	0.1341
4.7006	0.2200	0.0000	-1.9166	1.8671	1.5324	0.0089	0.1557	0.1559	0.1054
4.7106	0.2200	0.0000	-1.9164	1.8690	1.5288	0.0237	0.1939	0.1953	0.0745
4.7206	0.2200	0.0000	-1.9163	1.8709	1.5310	0.0107	0.1903	0.1906	0.0745
4.7307	0.2200	0.0000	-1.9166	1.8726	1.5306	-0.0261	0.1619	0.1640	0.0160
4.7407	0.2200	0.0000	-1.9168	1.8744	1.5318	-0.0277	0.1894	0.1914	-0.0415
4.7507	0.2200	0.0000	-1.9167	1.8760	1.5308	0.0130	0.1545	0.1551	-0.0415
4.7607	0.2200	0.0000	-1.9164	1.8775	1.5234	0.0346	0.1485	0.1525	-0.0202
4.7707	0.2200	0.0000	-1.9163	1.8797	1.5259	0.0086	0.2210	0.2212	0.0160
4.7809	0.2200	0.0000	-1.9160	1.8813	1.5254	0.0301	0.1624	0.1652	0.0266
4.7908	0.2200	0.0000	-1.9159	1.8835	1.5270	0.0038	0.2192	0.2193	-0.1373
4.8009	0.2200	0.0000	-1.9162	1.8853	1.5265	-0.0276	0.1790	0.1811	-0.1373
4.8106	0.2200	0.0000	-1.9163	1.8874	1.5274	-0.0131	0.2127	0.2131	-0.1373
4.8206	0.2200	0.0000	-1.9160	1.8892	1.5292	0.0371	0.1814	0.1852	-0.1447
4.8306	0.2200	0.0000	-1.9156	1.8910	1.5260	0.0387	0.1726	0.1768	-0.1064
4.8409	0.2200	0.0000	-1.9153	1.8930	1.5258	0.0256	0.2009	0.2025	-0.1064
4.8509	0.2200	0.0000	-1.9150	1.8950	1.5285	0.0333	0.2074	0.2101	-0.0692
4.8607	0.2200	0.0000	-1.9151	1.8972	1.5327	-0.0090	0.2173	0.2174	-0.0734
4.8708	0.2200	0.0000	-1.9155	1.8992	1.5335	-0.0395	0.1948	0.1987	-0.0894
4.8808	0.2200	0.0000	-1.9154	1.9009	1.5284	0.0063	0.1724	0.1725	-0.0851
4.8908	0.2200	0.0000	-1.9150	1.9028	1.5315	0.0409	0.1923	0.1966	0.0053
4.9007	0.2200	0.0000	-1.9147	1.9048	1.5311	0.0267	0.1995	0.2013	0.0053
4.9111	0.2200	0.0000	-1.9146	1.9068	1.5340	0.0156	0.1983	0.1990	0.0053
4.9207	0.2200	0.0000	-1.9146	1.9090	1.5354	0.0001	0.2189	0.2189	0.0628
4.9308	0.2200	0.0000	-1.9147	1.9109	1.5377	-0.0083	0.1871	0.1872	0.0628
4.9407	0.2200	0.0000	-1.9147	1.9130	1.5379	-0.0030	0.2117	0.2117	0.0788
4.9507	0.2200	0.0000	-1.9146	1.9148	1.5330	0.0074	0.1815	0.1817	0.1181
4.9607	0.2200	0.0000	-1.9145	1.9168	1.5348	0.0109	0.2036	0.2039	0.1777
4.9707	0.2200	0.0000	-1.9143	1.9191	1.5355	0.0263	0.2309	0.2324	0.2022
4.9806	0.2200	0.0000	-1.9140	1.9211	1.5347	0.0287	0.1949	0.1970	0.1596
4.9906	0.2200	0.0000	-1.9142	1.9232	1.5367	-0.0245	0.2146	0.2160	0.1596
5.0007	0.2200	0.0000	-1.9144	1.9251	1.5383	-0.0193	0.1870	0.1880	0.0170
5.0107	0.2200	0.0000	-1.9142	1.9268	1.5348	0.0195	0.1754	0.1765	-0.1000
5.0212	0.2200	0.0000	-1.9142	1.9268	1.5348	0.0195	0.1754	0.1765	-0.1000
5.0311	0.2200	0.0000	-1.9134	1.9308	1.5351	0.0295	0.1776	0.1800	-0.1000
5.0407	0.2200	0.0000	-1.9133	1.9332	1.5403	0.0103	0.2411	0.2413	-0.0702
5.0509	0.2200	0.0000	-1.9135	1.9349	1.5399	-0.0248	0.1701	0.1719	-0.0138
5.0607	0.2200	0.0000	-1.9139	1.9370	1.5397	-0.0347	0.2113	0.2141	0.0043
5.0717	0.2200	0.0000	-1.9137	1.9390	1.5415	0.0160	0.2036	0.2042	0.0468
5.0809	0.2200	0.0000	-1.9136	1.9405	1.5387	0.0139	0.1486	0.1492	0.0468
5.0908	0.2200	0.0000	-1.9132	1.9429	1.5395	0.0427	0.2346	0.2385	0.0468
5.1014	0.2200	0.0000	-1.9128	1.9450	1.5413	0.0373	0.2160	0.2192	0.1203
5.1110	0.2200	0.0000	-1.9131	1.9472	1.5432	-0.0279	0.2151	0.2169	0.1767
5.1207	0.2200	0.0000	-1.9136	1.9491	1.5425	-0.0534	0.1886	0.1960	0.1767
5.1308	0.2200	0.0000	-1.9138	1.9509	1.5419	-0.0164	0.1813	0.1820	0.1767
5.1408	0.2200	0.0000	-1.9133	1.9528	1.5421	0.0434	0.1890	0.1939	0.1234
5.1508	0.2200	0.0000	-1.9128	1.9547	1.5424	0.0508	0.1982	0.2046	0.0947
5.1611	0.2200	0.0000	-1.9125	1.9567	1.5463	0.0307	0.1952	0.1976	0.1341
5.1707	0.2200	0.0000	-1.9124	1.9588	1.5466	0.0096	0.2058	0.2060	0.1607
5.1807	0.2200	0.0000	-1.9127	1.9606	1.5482	-0.0323	0.1838	0.1867	0.1383
5.1908	0.2200	0.0000	-1.9130	1.9626	1.5480	-0.0233	0.1984	0.1998	0.1383
5.2007	0.2200	0.0000	-1.9130	1.9626	1.5480	-0.0233	0.1984	0.1998	0.1383
5.2109	0.2200	0.0000	-1.9128	1.9662	1.5456	0.0209	0.1860	0.1872	0.1383
5.2207	0.2200	0.0000	-1.9125	1.9681	1.5446	0.0240	0.1929	0.1944	0.0681
5.2307	0.2200	0.0000	-1.9122	1.9703	1.5463	0.0333	0.2185	0.2210	0.0223
5.2408	0.2200	0.0000	-1.9125	1.9720	1.5461	-0.0350	0.1726	0.1761	-0.0490
5.2507	0.2200	0.0000	-1.9129	1.9743	1.5491	-0.0381	0.2215	0.2247	-0.0936
5.2607	0.2200	0.0000	-1.9129	1.9760	1.5462	0.0026	0.1758	0.1759	-0.0936
5.2706	0.2200	0.0000	-1.9129	1.9760	1.5462	0.0026	0.1758	0.1759	-0.0905
5.2807	0.2200	0.0000	-1.9124	1.9799	1.5403	0.0143	0.1938	0.1943	-0.0745
5.2908	0.2200	0.0000	-1.9124	1.9799	1.5403	0.0143	0.1938	0.1943	-0.0745
5.3007	0.2200	0.0000	-1.9123	1.9840	1.5465	-0.0168	0.2055	0.2062	-0.1192
5.3117	0.2200	0.0000	-1.9127	1.9858	1.5445	-0.0393	0.1770	0.1813	-0.1298
5.3212	0.2200	0.0000	-1.9129	1.9879	1.5466	-0.0159	0.2164	0.2170	-0.0447
5.3316	0.2200	0.0000	-1.9127	1.9897	1.5416	0.0166	0.1765	0.1773	0.0309
5.3407	0.2200	0.0000	-1.9123	1.9917	1.5417	0.0360	0.1960	0.1993	0.0309
5.3507	0.2200	0.0000	-1.9121	1.9940	1.5413	0.0197	0.2280	0.2288	0.0309
5.3610	0.2200	0.0000	-1.9121	1.9940	1.5413	0.0197	0.2280	0.2288	0.0734
5.3707	0.2200	0.0000	-1.9123	1.9981	1.5431	-0.0293	0.2135	0.2155	0.0819
5.3807	0.2200	0.0000	-1.9127	2.0000	1.5424	-0.0385	0.1865	0.1904	0.0819
5.3907	0.2200	0.0000	-1.9124	2.0018	1.5440	0.0299	0.1830	0.1854	0.0745
5.4007	0.2200	0.0000	-1.9120	2.0037	1.5408	0.0333	0.1929	0.1957	0.0692
5.4107	0.2200	0.0000	-1.9117	2.0058	1.5414	0.0345	0.2028	0.2058	0.0788
5.4211	0.2200	0.0000	-1.9115	2.0079	1.5430	0.0156	0.2125	0.2131	0.0266
5.4307	0.2200	0.0000	-1.9119	2.0098	1.5436	-0.0349	0.1874	0.1906	0.0266
5.4407	0.2200	0.0000	-1.9122	2.0123	1.5488	-0.0288	0.2502	0.2518	0.0266
5.4515	0.2200	0.0000	-1.9119	2.0141	1.5464	0.0252	0.1880	0.1896	-0.0713
5.4607	0.2200	0.0000	-1.9116	2.0163	1.5460	0.0337	0.2100	0.2127	-0.0713
5.4707	0.2200	0.0000	-1.9113	2.0181	1.5447	0.0338	0.1852	0.1882	-0.0713
5.4808	0.2200	0.0000	-1.9109	2.0204	1.5473	0.0378	0.2265	0.2297	-0.0266
5.4909	0.2200	0.0000	-1.9112	2.0223	1.5488	-0.0321	0.1981	0.2007	-0.0181
5.5008	0.2200	0.0000	-1.9116	2.0244	1.5486	-0.0417	0.2082	0.2123	-0.0841
5.5110	0.2200	0.0000	-1.9115	2.0261	1.5442	0.0124	0.1679	0.1684	-0.0841
5.5209	0.2200	0.0000	-1.9112	2.0282	1.5485	0.0326	0.2120	0.2145	-0.0841
5.5321	0.2200	0.0000	-1.9110	2.0302	1.5484	0.0167	0.1983	0.1990	-0.0085
5.5415	0.2200	0.0000	-1.9108	2.0324	1.5506	0.0177	0.2159	0.2166	0.0873
5.5508	0.2200	0.0000	-1.9109	2.0343	1.5511	-0.0070	0.1964	0.1965	0.0873
5.5607	0.2200	0.0000	-1.9110	2.0363	1.5539	-0.0140	0.1992	0.1997	0.0873
5.5717	0.2200	0.0000	-1.9110	2.0383	1.5520	-0.0018	0.2005	0.2005	0.1032
5.5807	0.2200	0.0000	-1.9110	2.0403	1.5522	0.0088	0.1946	0.1948	0.0894
5.5906	0.2200	0.0000	-1.9107	2.0426	1.5531	0.0236	0.2317	0.2329	0.1330
5.6007	0.2200	0.0000	-1.9104	2.0445	1.5517	0.0316	0.1948	0.1974	0.1383
5.6108	0.2200	0.0000	-1.9104	2.0468	1.5569	0.0026	0.2228	0.2228	0.1383
5.6208	0.2200	0.0000	-1.9108	2.0485	1.5540	-0.0403	0.1721	0.1768	0.0990
5.6308	0.2200	0.0000	-1.9112	2.0508	1.5553	-0.0448	0.2264	0.2308	0.0415
5.6406	0.2200	0.0000	-1.9111	2.0524	1.5530	0.0117	0.1602	0.1607	0.0085
5.6509	0.2200	0.0000	-1.9107	2.0542	1.5541	0.0402	0.1858	0.1901	0.0000
5.6607	0.2200	0.0000	-1.9103	2.0563	1.5536	0.0422	0.2081	0.2124	-0.0138
5.6707	0.2200	0.0000	-1.9103	2.0582	1.5521	0.0025	0.1881	0.1881	-0.0138
5.6807	0.2200	0.0000	-1.9105	2.0601	1.5563	-0.0273	0.1968	0.1987	-0.0330
5.6906	0.2200	0.0000	-1.9110	2.0623	1.5573	-0.0423	0.2134	0.2175	-0.0415
5.7006	0.2200	0.0000	-1.9110	2.0642	1.5585	-0.0001	0.1939	0.1939	-0.0309
5.7109	0.2200	0.0000	-1.9107	2.0662	1.5547	0.0260	0.1935	0.1952	0.0223
5.7207	0.2200	0.0000	-1.9104	2.0680	1.5543	0.0333	0.1887	0.1916	0.0968
5.7307	0.2200	0.0000	-1.9101	2.0701	1.5583	0.0280	0.2100	0.2119	0.0968
5.7407	0.2200	0.0000	-1.9101	2.0719	1.5578	-0.0000	0.1762	0.1762	0.1575
5.7506	0.2200	0.0000	-1.9106	2.0741	1.5588	-0.0495	0.2158	0.2215	0.1798
5.7607	0.2200	0.0000	-1.9107	2.0760	1.5579	-0.0136	0.1972	0.1976	0.1798
5.7707	0.2200	0.0000	-1.9104	2.0777	1.5575	0.0361	0.1645	0.1684	0.1522
5.7811	0.2200	0.0000	-1.9099	2.0799	1.5561	0.0475	0.2197	0.2248	0.1213
5.7907	0.2200	0.0000	-1.9097	2.0819	1.5565	0.0234	0.2036	0.2049	0.1022
5.8006	0.2200	0.0000	-1.9098	2.0839	1.5563	-0.0131	0.2003	0.2008	0.0692
5.8112	0.2200	0.0000	-1.9101	2.0857	1.5573	-0.0301	0.1800	0.1825	0.0692
5.8207	0.2200	0.0000	-1.9103	2.0875	1.5564	-0.0209	0.1738	0.1750	0.0692
5.8308	0.2200	0.0000	-1.9105	2.0890	1.5569	-0.0178	0.1523	0.1534	0.0000
5.8407	0.2200	0.0000	-1.9103	2.0903	1.5569	0.0175	0.1284	0.1296	-0.0873
5.8506	0.2200	0.0000	-1.9101	2.0913	1.5554	0.0222	0.1002	0.1026	-0.0873
5.8607	0.2200	0.0000	-1.9100	2.0922	1.5555	0.0110	0.0908	0.0914	-0.1277
5.8707	0.2200	0.0000	-1.9098	2.0932	1.5548	0.0127	0.0998	0.1006	-0.1426
5.8811	0.2200	0.0000	-1.9097	2.0941	1.5563	0.0170	0.0921	0.0937	-0.1128
5.8908	0.0000	0.0000	-1.9097	2.0941	1.5563	0.0170	0.0921	0.0937	-0.1128
5.9008	0.0000	0.0000	-1.9096	2.0964	1.5605	-0.0037	0.1216	0.1217	-0.0862
5.9108	0.0000	0.0000	-1.9099	2.0976	1.5619	-0.0313	0.1221	0.1260	-0.0862
5.9213	0.0000	0.0000	-1.9101	2.0989	1.5646	-0.0225	0.1268	0.1288	-0.0575
5.9307	0.0000	0.0000	-1.9101	2.1003	1.5643	0.0009	0.1383	0.1383	-0.0223
5.9407	0.0000	0.0000	-1.9099	2.1017	1.5614	0.0222	0.1448	0.1465	-0.0223
5.9509	0.0000	0.0000	-1.9097	2.1029	1.5630	0.0205	0.1225	0.1242	0.0479
5.9606	0.0000	0.0000	-1.9095	2.1048	1.5634	0.0163	0.1891	0.1898	0.0702
5.9714	0.0000	0.0000	-1.9096	2.1064	1.5594	-0.0127	0.1571	0.1576	0.0436
5.9817	0.0000	0.0000	-1.9098	2.1078	1.5582	-0.0214	0.1418	0.1434	-0.0639
5.9908	0.0000	0.0000	-1.9101	2.1099	1.5629	-0.0281	0.2105	0.2123	-0.0639
6.0008	0.0000	0.0000	-1.9103	2.1114	1.5623	-0.0211	0.1532	0.1547	-0.0639
6.0117	0.0000	0.0000	-1.9102	2.1126	1.5644	0.0162	0.1176	0.1187	-0.0319
6.0207	0.0000	0.0000	-1.9100	2.1141	1.5654	0.0182	0.1435	0.1446	-0.0319
6.0306	0.0000	0.0000	-1.9098	2.1151	1.5644	0.0158	0.1013	0.1025	-0.0319
6.0407	0.0000	0.0000	-1.9098	2.1161	1.5635	0.0060	0.0986	0.0988	0.0000
6.0508	0.0000	0.0000	-1.9098	2.1169	1.5649	-0.0058	0.0824	0.0826	0.0532
6.0607	0.0000	0.0000	-1.9098	2.1176	1.5657	0.0041	0.0677	0.0678	0.0330
6.0706	0.0000	0.0000	-1.9097	2.1182	1.5649	0.0087	0.0677	0.0683	0.0064
6.0807	0.0000	0.0000	-1.9097	2.1182	1.5649	0.0087	0.0677	0.0683	0.0064
6.0907	0.0000	0.0000	-1.9097	2.1182	1.5649	0.0087	0.0677	0.0683	0.0000
6.1006	0.0000	0.0000	-1.9098	2.1194	1.5632	-0.0126	0.0274	0.0302	0.0202
6.1107	0.0000	0.0000	-1.9099	2.1196	1.5629	-0.0074	0.0195	0.0209	0.0245
6.1207	0.0000	0.0000	-1.9099	2.1198	1.5631	0.0009	0.0177	0.0177	0.0149
6.1307	0.0000	0.0000	-1.9098	2.1199	1.5633	0.0042	0.0118	0.0125	-0.0223
6.1406	0.0000	0.0000	-1.9098	2.1200	1.5637	0.0027	0.0084	0.0088	-0.0223
6.1515	0.0000	0.0000	-1.9098	2.1201	1.5635	-0.0006	0.0121	0.0121	-0.0223
6.1607	0.0000	0.0000	-1.9098	2.1202	1.5630	-0.0019	0.0071	0.0074	-0.0223
6.1707	0.0000	0.0000	-1.9098	2.1203	1.5631	-0.0037	0.0103	0.0109	-0.0223
6.1806	0.0000	0.0000	-1.9098	2.1203	1.5631	-0.0037	0.0103	0.0109	0.0000
6.1910	0.0000	0.0000	-1.9099	2.1204	1.5636	-0.0031	0.0044	0.0054	0.0000
6.2007	0.0000	0.0000	-1.9098	2.1204	1.5640	0.0053	0.0030	0.0061	0.0170
6.2108	0.0000	0.0000	-1.9098	2.1205	1.5641	0.0013	0.0048	0.0050	0.0170
6.2207	0.0000	0.0000	-1.9098	2.1205	1.5637	0.0018	0.0032	0.0037	0.0170
6.2308	0.0000	0.0000	-1.9098	2.1206	1.5637	0.0020	0.0038	0.0042	0.0170
6.2407	0.0000	0.0000	-1.9098	2.1206	1.5641	-0.0002	0.0005	0.0006	0.0170
6.2506	0.0000	0.0000	-1.9098	2.1206	1.5642	-0.0027	-0.0011	0.0029	0.0170
6.2609	0.0000	0.0000	-1.9099	2.1205	1.5644	-0.0032	-0.0042	0.0053	0.0085
6.2713	0.0000	0.0000	-1.9098	2.1206	1.5645	0.0018	0.0050	0.0053	0.0085
6.2807	0.0000	0.0000	-1.9098	2.1206	1.5643	0.0008	0.0069	0.0069	0.0000
6.2907	0.0000	0.0000	-1.9099	2.1207	1.5637	-0.0026	0.0054	0.0061	0.0000
6.3007	0.0000	0.0000	-1.9098	2.1207	1.5636	0.0032	0.0001	0.0032	0.0000
6.3107	0.0000	0.0000	-1.9098	2.1206	1.5643	0.0004	-0.0058	0.0058	0.0000
6.3207	0.0000	0.0000	-1.9098	2.1206	1.5646	-0.0008	-0.0035	0.0036	0.0000
6.3307	0.0000	0.0000	-1.9098	2.1206	1.5646	-0.0008	-0.0035	0.0036	0.0000
6.3409	0.0000	0.0000	-1.9099	2.1206	1.5641	-0.0023	0.0030	0.0038	0.0000
6.3507	0.0000	0.0000	-1.9099	2.1206	1.5641	-0.0023	0.0030	0.0038	0.0000
6.3607	0.0000	0.0000	-1.9099	2.1206	1.5635	0.0026	0.0001	0.0026	0.0000
6.3706	0.0000	0.0000	-1.9098	2.1206	1.5639	0.0008	-0.0029	0.0030	0.0000
6.3806	0.0000	0.0000	-1.9098	2.1206	1.5647	0.0010	0.0015	0.0018	0.0000
6.3908	0.0000	0.0000	-1.9098	2.1206	1.5643	0.0026	0.0018	0.0031	0.0000
6.4013	0.0000	0.0000	-1.9098	2.1207	1.5641	-0.0014	0.0001	0.0014	0.0000
6.4107	0.0000	0.0000	-1.9099	2.1207	1.5637	-0.0034	0.0009	0.0035	0.0000
6.4207	0.0000	0.0000	-1.9099	2.1206	1.5639	-0.0018	-0.0020	0.0027	0.0000
6.4309	0.0000	0.0000	-1.9099	2.1206	1.5639	-0.0016	-0.0033	0.0036	0.0000
6.4419	0.0000	0.0000	-1.9099	2.1206	1.5644	0.0034	0.0000	0.0034	0.0000
6.4514	0.0000	0.0000	-1.9099	2.1207	1.5644	0.0002	0.0053	0.0053	0.0000
6.4606	0.0000	0.0000	-1.9098	2.1207	1.5641	0.0050	0.0028	0.0058	0.0000
6.4706	0.0000	0.0000	-1.9098	2.1206	1.5635	0.0004	-0.0041	0.0041	0.0000
6.4807	0.0000	0.0000	-1.9098	2.1206	1.5642	-0.0003	-0.0018	0.0019	0.0000
6.4915	0.0000	0.0000	-1.9098	2.1206	1.5647	-0.0011	-0.0022	0.0025	0.0000
6.5008	0.0000	0.0000	-1.9098	2.1206	1.5641	-0.0032	0.0008	0.0033	0.0000
6.5106	0.0000	0.0000	-1.9099	2.1207	1.5641	-0.0022	0.0042	0.0047	0.0000
6.5207	0.0000	0.0000	-1.9099	2.1207	1.5639	-0.0029	0.0004	0.0029	0.0000
6.5307	0.0000	0.0000	-1.9098	2.1206	1.5642	0.0065	-0.0019	0.0068	0.0000
6.5408	0.0000	0.0000	-1.9098	2.1206	1.5642	0.0065	-0.0019	0.0068	0.0000
6.5508	0.0000	0.0000	-1.9098	2.1206	1.5643	-0.0017	0.0009	0.0019	0.0000
6.5606	0.0000	0.0000	-1.9098	2.1206	1.5644	-0.0008	0.0011	0.0013	0.0000
6.5708	0.0000	0.0000	-1.9098	2.1207	1.5644	-0.0010	0.0033	0.0034	0.0000
6.5807	0.0000	0.0000	-1.9099	2.1206	1.5639	-0.0017	-0.0037	0.0041	0.0000
6.5907	0.0000	0.0000	-1.9098	2.1206	1.5643	0.0029	-0.0001	0.0029	0.0000
6.6006	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0017	-0.0016	0.0023	0.0000
6.6116	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0017	-0.0016	0.0023	0.0000
6.6207	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0017	-0.0016	0.0023	0.0000
6.6310	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0017	-0.0016	0.0023	0.0000
6.6407	0.0000	0.0000	-1.9098	2.1207	1.5642	0.0012	-0.0023	0.0026	0.0000
6.6509	0.0000	0.0000	-1.9098	2.1206	1.5640	0.0029	-0.0023	0.0037	0.0000
6.6611	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0039	-0.0005	0.0040	0.0000
6.6707	0.0000	0.0000	-1.9098	2.1206	1.5641	0.0008	0.0015	0.0017	0.0000
6.6806	0.0000	0.0000	-1.9099	2.1206	1.5639	-0.0033	-0.0015	0.0036	0.0000
6.6906	0.0000	0.0000	-1.9099	2.1206	1.5643	-0.0010	0.0003	0.0011	0.0000
6.7010	0.0000	0.0000	-1.9099	2.1206	1.5643	0.0017	0.0021	0.0027	0.0000
6.7107	0.0000	0.0000	-1.9098	2.1206	1.5642	0.0024	-0.0006	0.0025	0.0000
6.7207	0.0000	0.0000	-1.9098	2.1206	1.5642	0.0024	-0.0006	0.0025	0.0000
6.7306	0.0000	0.0000	-1.9098	2.1206	1.5641	-0.0031	0.0006	0.0032	0.0000
6.7407	0.0000	0.0000	-1.9098	2.1206	1.5642	0.0001	-0.0001	0.0002	0.0000
6.7509	0.0000	0.0000	-1.9099	2.1206	1.5643	-0.0022	0.0014	0.0026	0.0000
6.7609	0.0000	0.0000	-1.9098	2.1207	1.5640	0.0006	0.0025	0.0026	0.0000
6.7707	0.0000	0.0000	-1.9098	2.1207	1.5638	0.0012	-0.0007	0.0014	0.0000
6.7808	0.0000	0.0000	-1.9098	2.1206	1.5636	-0.0008	-0.0026	0.0027	0.0000
6.7906	0.0000	0.0000	-1.9098	2.1206	1.5641	0.0017	-0.0022	0.0028	0.0000
6.8007	0.0000	0.0000	-1.9098	2.1206	1.5644	0.0018	-0.0000	0.0018	0.0000
6.8109	0.0000	0.0000	-1.9099	2.1207	1.5646	-0.0043	0.0040	0.0059	0.0000
6.8207	0.0000	0.0000	-1.9099	2.1207	1.5641	-0.0014	0.0006	0.0015	0.0000
6.8306	0.0000	0.0000	-1.9098	2.1207	1.5639	0.0030	-0.0001	0.0030	0.0000
6.8415	0.0000	0.0000	-1.9098	2.1206	1.5639	-0.0005	-0.0035	0.0035	0.0000
6.8507	0.0000	0.0000	-1.9098	2.1206	1.5639	0.0024	-0.0038	0.0045	0.0000
6.8610	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0017	0.0045	0.0048	0.0000
6.8708	0.0000	0.0000	-1.9099	2.1207	1.5642	-0.0025	0.0046	0.0052	0.0000
6.8809	0.0000	0.0000	-1.9099	2.1207	1.5640	0.0000	-0.0002	0.0002	0.0000
6.8914	0.0000	0.0000	-1.9099	2.1206	1.5639	0.0005	-0.0082	0.0082	0.0000
6.9007	0.0000	0.0000	-1.9098	2.1206	1.5638	0.0021	-0.0040	0.0045	0.0000
6.9109	0.0000	0.0000	-1.9098	2.1206	1.5640	0.0015	0.0003	0.0015	0.0000
6.9206	0.0000	0.0000	-1.9098	2.1206	1.5641	-0.0015	0.0073	0.0075	0.0000
6.9308	0.0000	0.0000	-1.9099	2.1207	1.5642	-0.0023	0.0076	0.0079	0.0000
6.9411	0.0000	0.0000	-1.9099	2.1207	1.5641	-0.0013	-0.0016	0.0021	0.0000
6.9509	0.0000	0.0000	-1.9099	2.1206	1.5640	-0.0007	-0.0073	0.0073	0.0000
6.9608	0.0000	0.0000	-1.9098	2.1206	1.5639	0.0083	-0.0029	0.0088	0.0000
6.9706	0.0000	0.0000	-1.9098	2.1206	1.5640	-0.0008	0.0015	0.0018	0.0000
6.9808	0.0000	0.0000	-1.9098	2.1207	1.5643	-0.0025	0.0054	0.0060	0.0000
